osm_id,key,value,commentary
731579568,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579569,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579570,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579571,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
731579572,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
734816736,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
738984495,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
738988647,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739093159,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739093160,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739093165,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739093166,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739097534,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739097536,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
739461153,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
753738630,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
754946328,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
758441648,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
758441649,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
759294592,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
760887542,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
760887543,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
760887544,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
760887548,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
763039967,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632608,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632609,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632612,level,0,according to wiki it may be used only for indoor or if bound to a floor...
764632617,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632618,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632620,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
764632622,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
765540232,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
768800271,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
775643728,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
807385063,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
807385064,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866477376,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866477377,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866477378,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866477379,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866481566,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
866481567,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
878017791,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
885336008,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
885336009,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
885336010,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
886184893,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
886184895,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
913050752,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
913050753,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
947875976,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
948322146,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
948322151,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164911,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164912,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164913,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164914,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164915,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164916,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164917,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952164918,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179489,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179490,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179491,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179492,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179493,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179494,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179495,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179496,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179497,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179498,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179499,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179500,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179501,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179502,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179503,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179504,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179505,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179506,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179507,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
952179508,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953195825,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953195827,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953195829,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953196069,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953196070,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953196073,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197229,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197230,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197231,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
953197232,level,nan,according to wiki it may be used only for indoor or if bound to a floor...
