osm_id,key,value,commentary
698273409,kerb,nan,"kerbs are points, crossings are lines"
698358537,kerb,nan,"kerbs are points, crossings are lines"
698775688,kerb,nan,"kerbs are points, crossings are lines"
708700042,kerb,nan,"kerbs are points, crossings are lines"
709351827,kerb,nan,"kerbs are points, crossings are lines"
709357770,kerb,nan,"kerbs are points, crossings are lines"
709357771,kerb,nan,"kerbs are points, crossings are lines"
709357773,kerb,nan,"kerbs are points, crossings are lines"
715060923,kerb,nan,"kerbs are points, crossings are lines"
720390617,kerb,nan,"kerbs are points, crossings are lines"
720390758,kerb,nan,"kerbs are points, crossings are lines"
722630548,kerb,nan,"kerbs are points, crossings are lines"
724726405,kerb,nan,"kerbs are points, crossings are lines"
724726406,kerb,nan,"kerbs are points, crossings are lines"
724738046,kerb,nan,"kerbs are points, crossings are lines"
724738047,kerb,nan,"kerbs are points, crossings are lines"
727640922,kerb,nan,"kerbs are points, crossings are lines"
729117716,kerb,nan,"kerbs are points, crossings are lines"
730964753,kerb,nan,"kerbs are points, crossings are lines"
731579566,kerb,nan,"kerbs are points, crossings are lines"
731579567,kerb,nan,"kerbs are points, crossings are lines"
731579568,kerb,nan,"kerbs are points, crossings are lines"
731579569,kerb,nan,"kerbs are points, crossings are lines"
731579570,kerb,nan,"kerbs are points, crossings are lines"
731579571,kerb,nan,"kerbs are points, crossings are lines"
731579572,kerb,nan,"kerbs are points, crossings are lines"
734816736,kerb,nan,"kerbs are points, crossings are lines"
738984495,kerb,nan,"kerbs are points, crossings are lines"
738988647,kerb,nan,"kerbs are points, crossings are lines"
739093159,kerb,nan,"kerbs are points, crossings are lines"
739093160,kerb,nan,"kerbs are points, crossings are lines"
739093165,kerb,nan,"kerbs are points, crossings are lines"
739093166,kerb,nan,"kerbs are points, crossings are lines"
739097534,kerb,nan,"kerbs are points, crossings are lines"
739097536,kerb,nan,"kerbs are points, crossings are lines"
739461153,kerb,nan,"kerbs are points, crossings are lines"
753738630,kerb,nan,"kerbs are points, crossings are lines"
754946328,kerb,nan,"kerbs are points, crossings are lines"
758441648,kerb,nan,"kerbs are points, crossings are lines"
758441649,kerb,nan,"kerbs are points, crossings are lines"
759294592,kerb,nan,"kerbs are points, crossings are lines"
760887542,kerb,nan,"kerbs are points, crossings are lines"
760887543,kerb,nan,"kerbs are points, crossings are lines"
760887544,kerb,nan,"kerbs are points, crossings are lines"
760887548,kerb,nan,"kerbs are points, crossings are lines"
763039967,kerb,nan,"kerbs are points, crossings are lines"
764632608,kerb,nan,"kerbs are points, crossings are lines"
764632609,kerb,nan,"kerbs are points, crossings are lines"
764632612,kerb,nan,"kerbs are points, crossings are lines"
764632617,kerb,nan,"kerbs are points, crossings are lines"
764632618,kerb,nan,"kerbs are points, crossings are lines"
764632620,kerb,nan,"kerbs are points, crossings are lines"
764632622,kerb,nan,"kerbs are points, crossings are lines"
765540232,kerb,nan,"kerbs are points, crossings are lines"
768800271,kerb,nan,"kerbs are points, crossings are lines"
775643728,kerb,nan,"kerbs are points, crossings are lines"
807385063,kerb,nan,"kerbs are points, crossings are lines"
807385064,kerb,nan,"kerbs are points, crossings are lines"
866477376,kerb,nan,"kerbs are points, crossings are lines"
866477377,kerb,nan,"kerbs are points, crossings are lines"
866477378,kerb,nan,"kerbs are points, crossings are lines"
866477379,kerb,nan,"kerbs are points, crossings are lines"
866481566,kerb,nan,"kerbs are points, crossings are lines"
866481567,kerb,nan,"kerbs are points, crossings are lines"
878017791,kerb,nan,"kerbs are points, crossings are lines"
885336008,kerb,nan,"kerbs are points, crossings are lines"
885336009,kerb,nan,"kerbs are points, crossings are lines"
885336010,kerb,nan,"kerbs are points, crossings are lines"
886184893,kerb,nan,"kerbs are points, crossings are lines"
886184895,kerb,nan,"kerbs are points, crossings are lines"
913050752,kerb,nan,"kerbs are points, crossings are lines"
913050753,kerb,nan,"kerbs are points, crossings are lines"
947875976,kerb,nan,"kerbs are points, crossings are lines"
948322146,kerb,nan,"kerbs are points, crossings are lines"
948322151,kerb,nan,"kerbs are points, crossings are lines"
