osm_id,feat_type,key,value,commentary
955077695,way,last_update,16-6-2021,Feature has not been updated in 5 years or more
955086492,way,last_update,25-8-2021,Feature has not been updated in 5 years or more
955439544,way,last_update,4-7-2021,Feature has not been updated in 5 years or more
955446109,way,last_update,17-6-2021,Feature has not been updated in 5 years or more
955490083,way,last_update,17-6-2021,Feature has not been updated in 5 years or more
955508036,way,last_update,17-6-2021,Feature has not been updated in 5 years or more
955515349,way,last_update,18-6-2021,Feature has not been updated in 5 years or more
955515350,way,last_update,18-6-2021,Feature has not been updated in 5 years or more
955847247,way,last_update,24-6-2021,Feature has not been updated in 5 years or more
955847248,way,last_update,24-6-2021,Feature has not been updated in 5 years or more
957929752,way,last_update,24-6-2021,Feature has not been updated in 5 years or more
957929753,way,last_update,24-6-2021,Feature has not been updated in 5 years or more
957929758,way,last_update,24-6-2021,Feature has not been updated in 5 years or more
958624045,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624046,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624047,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624048,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624049,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624050,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624051,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624052,way,last_update,1-7-2021,Feature has not been updated in 5 years or more
958624054,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958624055,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628447,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628448,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628449,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628450,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628451,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628452,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628453,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628454,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628455,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628456,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628457,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628458,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628459,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
958628467,way,last_update,27-6-2021,Feature has not been updated in 5 years or more
960107183,way,last_update,25-8-2021,Feature has not been updated in 5 years or more
961034056,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136429,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136430,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136431,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
961136432,way,last_update,3-7-2021,Feature has not been updated in 5 years or more
