osm_id,feat_type,key,value,commentary
1531778636,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778637,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778638,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778639,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778640,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778641,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778642,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778643,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778644,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
1531778645,way,not appliable,not appliable,"kerbs are generally drawn at the top of crossings, check the map"
